No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
1,,山田脩造,1,■,,,,,4,2,0,50.0,2.00,0,0,0,-,0,-,2,0,1,0,-12.5,8,3.0,1.0,43.8,103,2017-10-22,2017,10,22,,東京体育館,豊田合成トレフェルサ,東レアローズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,0,3,Win,75,65,84,12:05,13:35,2500,利根川忠史,山本晋五,田中昭彦,金廣美喜夫,Away
2,,山近哲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,103,2017-10-22,2017,10,22,,東京体育館,豊田合成トレフェルサ,東レアローズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,0,3,Win,75,65,84,12:05,13:35,2500,利根川忠史,山本晋五,田中昭彦,金廣美喜夫,Away
4,,内山正平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,103,2017-10-22,2017,10,22,,東京体育館,豊田合成トレフェルサ,東レアローズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,0,3,Win,75,65,84,12:05,13:35,2500,利根川忠史,山本晋五,田中昭彦,金廣美喜夫,Away
5,,前田一誠,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,13,0,0,4,7.7,0,0.0,0.0,-,103,2017-10-22,2017,10,22,,東京体育館,豊田合成トレフェルサ,東レアローズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,0,3,Win,75,65,84,12:05,13:35,2500,利根川忠史,山本晋五,田中昭彦,金廣美喜夫,Away
6,,近裕崇,3,■,■,■,,,5,3,0,60.0,1.00,0,0,0,-,1,0.33,13,0,2,3,1.9,1,1.0,0.0,100.0,103,2017-10-22,2017,10,22,,東京体育館,豊田合成トレフェルサ,東レアローズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,0,3,Win,75,65,84,12:05,13:35,2500,利根川忠史,山本晋五,田中昭彦,金廣美喜夫,Away
7,,白岩直也,3,□,■,■,,,4,3,0,75.0,1.00,0,0,0,-,2,0.67,6,0,1,0,-4.2,16,6.0,5.0,53.1,103,2017-10-22,2017,10,22,,東京体育館,豊田合成トレフェルサ,東レアローズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,0,3,Win,75,65,84,12:05,13:35,2500,利根川忠史,山本晋五,田中昭彦,金廣美喜夫,Away
10,L,古賀幸一郎,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,6.0,5.0,53.1,103,2017-10-22,2017,10,22,,東京体育館,豊田合成トレフェルサ,東レアローズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,0,3,Win,75,65,84,12:05,13:35,2500,利根川忠史,山本晋五,田中昭彦,金廣美喜夫,Away
11,,傳田亮太,3,■,■,■,,,4,3,0,75.0,1.00,0,0,0,-,2,0.67,16,0,2,4,3.1,0,0.0,0.0,-,103,2017-10-22,2017,10,22,,東京体育館,豊田合成トレフェルサ,東レアローズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,0,3,Win,75,65,84,12:05,13:35,2500,利根川忠史,山本晋五,田中昭彦,金廣美喜夫,Away
12,,高松卓矢,3,■,■,■,,,16,10,0,62.5,3.33,0,0,0,-,1,0.33,11,0,2,3,2.3,8,1.0,2.0,25.0,103,2017-10-22,2017,10,22,,東京体育館,豊田合成トレフェルサ,東レアローズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,0,3,Win,75,65,84,12:05,13:35,2500,利根川忠史,山本晋五,田中昭彦,金廣美喜夫,Away
13,,岡本秀明,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,103,2017-10-22,2017,10,22,,東京体育館,豊田合成トレフェルサ,東レアローズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,0,3,Win,75,65,84,12:05,13:35,2500,利根川忠史,山本晋五,田中昭彦,金廣美喜夫,Away
14,,椿山竜介,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,103,2017-10-22,2017,10,22,,東京体育館,豊田合成トレフェルサ,東レアローズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,0,3,Win,75,65,84,12:05,13:35,2500,利根川忠史,山本晋五,田中昭彦,金廣美喜夫,Away
15,,オムルチェンイゴール,3,■,■,■,,,42,22,2,52.4,7.33,18,11,2,61.1,5,1.67,11,1,1,5,18.2,0,0.0,0.0,-,103,2017-10-22,2017,10,22,,東京体育館,豊田合成トレフェルサ,東レアローズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,0,3,Win,75,65,84,12:05,13:35,2500,利根川忠史,山本晋五,田中昭彦,金廣美喜夫,Away
18,L,新井洋介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,103,2017-10-22,2017,10,22,,東京体育館,豊田合成トレフェルサ,東レアローズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,0,3,Win,75,65,84,12:05,13:35,2500,利根川忠史,山本晋五,田中昭彦,金廣美喜夫,Away
20,,川口太一,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,103,2017-10-22,2017,10,22,,東京体育館,豊田合成トレフェルサ,東レアローズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,0,3,Win,75,65,84,12:05,13:35,2500,利根川忠史,山本晋五,田中昭彦,金廣美喜夫,Away
1,,カジースキマテイ,4,■,■,■,■,,42,25,0,59.5,6.25,7,4,0,57.1,1,0.25,15,1,1,3,10.0,19,9.0,6.0,63.2,104,2017-10-22,2017,10,22,,東京体育館,ジェイテクトSTINGS,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,阿部純也,3,1,4,Win,99,90,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Home
2,,金丸晃大,4,■,■,■,■,,4,3,0,75.0,0.75,0,0,0,-,4,1.00,21,1,1,2,6.0,0,0.0,0.0,-,104,2017-10-22,2017,10,22,,東京体育館,ジェイテクトSTINGS,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,阿部純也,3,1,4,Win,99,90,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Home
3,,渡邉峻,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,5,0,1,3,10.0,0,0.0,0.0,-,104,2017-10-22,2017,10,22,,東京体育館,ジェイテクトSTINGS,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,阿部純也,3,1,4,Win,99,90,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Home
4,,福山汰一,4,■,■,■,■,,14,5,2,35.7,1.25,0,0,0,-,3,0.75,15,1,4,1,1.7,3,0.0,2.0,33.3,104,2017-10-22,2017,10,22,,東京体育館,ジェイテクトSTINGS,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,阿部純也,3,1,4,Win,99,90,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Home
5,,清野真一,4,■,■,■,■,,32,15,3,46.9,3.75,10,4,1,40.0,0,-,12,0,2,1,-2.1,0,0.0,0.0,-,104,2017-10-22,2017,10,22,,東京体育館,ジェイテクトSTINGS,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,阿部純也,3,1,4,Win,99,90,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Home
7,,柳澤広平,1,,,□,,,1,1,0,100.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,104,2017-10-22,2017,10,22,,東京体育館,ジェイテクトSTINGS,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,阿部純也,3,1,4,Win,99,90,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Home
9,,辰巳正敏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2017-10-22,2017,10,22,,東京体育館,ジェイテクトSTINGS,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,阿部純也,3,1,4,Win,99,90,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Home
10,,松原広輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2017-10-22,2017,10,22,,東京体育館,ジェイテクトSTINGS,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,阿部純也,3,1,4,Win,99,90,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Home
11,,袴谷亮介,3,□,□,,□,,3,2,0,66.7,0.67,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,104,2017-10-22,2017,10,22,,東京体育館,ジェイテクトSTINGS,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,阿部純也,3,1,4,Win,99,90,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Home
12,L,興梠亮,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,6.0,3.0,68.2,104,2017-10-22,2017,10,22,,東京体育館,ジェイテクトSTINGS,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,阿部純也,3,1,4,Win,99,90,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Home
16,,久保山尚,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,14,0,2,0,-3.6,1,0.0,1.0,50.0,104,2017-10-22,2017,10,22,,東京体育館,ジェイテクトSTINGS,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,阿部純也,3,1,4,Win,99,90,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Home
17,L,本間隆太,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2017-10-22,2017,10,22,,東京体育館,ジェイテクトSTINGS,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,阿部純也,3,1,4,Win,99,90,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Home
19,,浅野博亮,4,■,■,■,■,,17,11,1,64.7,2.75,4,2,0,50.0,0,-,14,0,3,4,1.8,40,16.0,16.0,60.0,104,2017-10-22,2017,10,22,,東京体育館,ジェイテクトSTINGS,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,阿部純也,3,1,4,Win,99,90,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Home
21,,廣瀬優希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2017-10-22,2017,10,22,,東京体育館,ジェイテクトSTINGS,堺ブレイザーズ,ｱｰﾏﾂﾏｻｼﾞｪﾃﾞｨ,阿部純也,3,1,4,Win,99,90,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Home
1,,松本慶彦,4,□,□,□,■,,8,4,0,50.0,1.00,0,0,0,-,4,1.00,7,0,2,0,-7.1,0,0.0,0.0,-,104,2017-10-22,2017,10,22,,東京体育館,堺ブレイザーズ,ジェイテクトSTINGS,真保綱一郎,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,1,3,4,Lose,90,99,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Away
2,L,井上裕介,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,40,17.0,18.0,65.0,104,2017-10-22,2017,10,22,,東京体育館,堺ブレイザーズ,ジェイテクトSTINGS,真保綱一郎,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,1,3,4,Lose,90,99,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Away
4,,高野直哉,4,■,■,■,■,,30,14,1,46.7,3.50,1,1,0,100.0,0,-,10,0,2,1,-2.5,25,10.0,11.0,62.0,104,2017-10-22,2017,10,22,,東京体育館,堺ブレイザーズ,ジェイテクトSTINGS,真保綱一郎,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,1,3,4,Lose,90,99,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Away
5,,内藤和也,4,■,■,■,■,,11,8,1,72.7,2.00,0,0,0,-,1,0.25,14,0,4,4,0.0,3,0.0,3.0,50.0,104,2017-10-22,2017,10,22,,東京体育館,堺ブレイザーズ,ジェイテクトSTINGS,真保綱一郎,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,1,3,4,Lose,90,99,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Away
7,,出耒田敬,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2017-10-22,2017,10,22,,東京体育館,堺ブレイザーズ,ジェイテクトSTINGS,真保綱一郎,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,1,3,4,Lose,90,99,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Away
8,,佐川翔,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-,104,2017-10-22,2017,10,22,,東京体育館,堺ブレイザーズ,ジェイテクトSTINGS,真保綱一郎,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,1,3,4,Lose,90,99,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Away
9,,堤智久,3,,□,■,■,,13,5,2,38.5,1.67,3,2,0,66.7,0,-,12,0,3,0,-6.2,8,2.0,5.0,56.2,104,2017-10-22,2017,10,22,,東京体育館,堺ブレイザーズ,ジェイテクトSTINGS,真保綱一郎,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,1,3,4,Lose,90,99,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Away
10,,千々木駿介,2,■,■,,,,6,1,1,16.7,0.50,1,1,0,100.0,1,0.50,9,1,1,1,11.1,4,1.0,0.0,25.0,104,2017-10-22,2017,10,22,,東京体育館,堺ブレイザーズ,ジェイテクトSTINGS,真保綱一郎,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,1,3,4,Lose,90,99,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Away
11,,伊藤康貴,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0,104,2017-10-22,2017,10,22,,東京体育館,堺ブレイザーズ,ジェイテクトSTINGS,真保綱一郎,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,1,3,4,Lose,90,99,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Away
13,,松岡祐太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2017-10-22,2017,10,22,,東京体育館,堺ブレイザーズ,ジェイテクトSTINGS,真保綱一郎,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,1,3,4,Lose,90,99,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Away
14,,山口頌平,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,15,0,1,3,3.3,0,0.0,0.0,-,104,2017-10-22,2017,10,22,,東京体育館,堺ブレイザーズ,ジェイテクトSTINGS,真保綱一郎,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,1,3,4,Lose,90,99,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Away
16,L,今富稜介,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,104,2017-10-22,2017,10,22,,東京体育館,堺ブレイザーズ,ジェイテクトSTINGS,真保綱一郎,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,1,3,4,Lose,90,99,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Away
18,,ウォレスマルティンス,4,■,■,■,■,,43,23,1,53.5,5.75,17,10,0,58.8,3,0.75,14,0,4,4,0.0,1,1.0,0.0,100.0,104,2017-10-22,2017,10,22,,東京体育館,堺ブレイザーズ,ジェイテクトSTINGS,真保綱一郎,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,1,3,4,Lose,90,99,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Away
21,,竹元裕太郎,3,■,■,■,,,4,2,0,50.0,0.67,0,0,0,-,1,0.33,7,0,0,1,3.6,0,0.0,0.0,-,104,2017-10-22,2017,10,22,,東京体育館,堺ブレイザーズ,ジェイテクトSTINGS,真保綱一郎,ｱﾝﾄﾆｵﾏﾙｺｽﾚﾙﾊﾞｯｷ,1,3,4,Lose,90,99,104,14:15,16:08,2000,利根川忠史,山本和良,村中伸,古田法美,Away
1,,山田脩造,4,■,■,■,■,,15,6,0,40.0,1.50,0,0,0,-,0,-,14,1,3,4,8.9,19,7.0,8.0,57.9,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),豊田合成トレフェルサ,JTサンダーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,1,4,Win,99,83,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Home
2,,山近哲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),豊田合成トレフェルサ,JTサンダーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,1,4,Win,99,83,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Home
4,,内山正平,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),豊田合成トレフェルサ,JTサンダーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,1,4,Win,99,83,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Home
5,,前田一誠,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,1,0.25,7,0,0,1,3.6,0,0.0,0.0,-,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),豊田合成トレフェルサ,JTサンダーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,1,4,Win,99,83,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Home
6,,近裕崇,4,■,■,■,■,,13,5,1,38.5,1.25,0,0,0,-,0,-,26,1,3,7,7.7,0,0.0,0.0,-,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),豊田合成トレフェルサ,JTサンダーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,1,4,Win,99,83,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Home
7,,白岩直也,3,□,,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,2.0,3.0,58.3,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),豊田合成トレフェルサ,JTサンダーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,1,4,Win,99,83,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Home
10,L,古賀幸一郎,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,12.0,5.0,72.5,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),豊田合成トレフェルサ,JTサンダーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,1,4,Win,99,83,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Home
11,,傳田亮太,4,■,■,■,■,,10,7,0,70.0,1.75,0,0,0,-,5,1.25,11,0,2,4,4.5,0,0.0,0.0,-,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),豊田合成トレフェルサ,JTサンダーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,1,4,Win,99,83,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Home
12,,高松卓矢,4,■,■,■,■,,21,9,0,42.9,2.25,0,0,0,-,1,0.25,15,1,2,6,13.3,13,4.0,5.0,50.0,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),豊田合成トレフェルサ,JTサンダーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,1,4,Win,99,83,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Home
13,L,岡本秀明,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),豊田合成トレフェルサ,JTサンダーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,1,4,Win,99,83,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Home
14,,椿山竜介,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),豊田合成トレフェルサ,JTサンダーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,1,4,Win,99,83,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Home
15,,オムルチェンイゴール,4,■,■,■,■,,62,29,4,46.8,7.25,23,13,1,56.5,1,0.25,22,4,2,9,26.1,1,0.0,0.0,0.0,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),豊田合成トレフェルサ,JTサンダーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,1,4,Win,99,83,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Home
18,,新井洋介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),豊田合成トレフェルサ,JTサンダーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,1,4,Win,99,83,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Home
20,,川口太一,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,4.0,3.0,55.0,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),豊田合成トレフェルサ,JTサンダーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,3,1,4,Win,99,83,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Home
2,,町野仁志,4,■,■,■,■,,4,1,0,25.0,0.25,0,0,0,-,1,0.25,9,0,1,2,2.8,0,0.0,0.0,-,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),JTサンダーズ,豊田合成トレフェルサ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,1,3,4,Lose,83,99,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Away
3,,深津旭弘,4,■,■,■,■,,1,0,0,0.0,-,1,0,0,0.0,1,0.25,16,0,2,2,0.0,0,0.0,0.0,-,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),JTサンダーズ,豊田合成トレフェルサ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,1,3,4,Lose,83,99,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Away
4,,中島健太,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),JTサンダーズ,豊田合成トレフェルサ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,1,3,4,Lose,83,99,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Away
5,,吉岡光大,4,■,■,■,■,,17,7,2,41.2,1.75,0,0,0,-,1,0.25,11,0,2,2,0.0,33,3.0,9.0,22.7,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),JTサンダーズ,豊田合成トレフェルサ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,1,3,4,Lose,83,99,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Away
7,,八子大輔,2,□,□,,,,3,2,0,66.7,1.00,1,1,0,100.0,0,-,2,0,1,1,0.0,4,0.0,3.0,37.5,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),JTサンダーズ,豊田合成トレフェルサ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,1,3,4,Lose,83,99,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Away
8,,久原大輝,3,□,,□,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,2,1.0,0.0,50.0,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),JTサンダーズ,豊田合成トレフェルサ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,1,3,4,Lose,83,99,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Away
10,L,井上航,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,4.0,10.0,52.9,105,2017-10-28,2017,10,28,,小牧市スポーツ公園総合体育館(パークアリーナ小牧),JTサンダーズ,豊田合成トレフェルサ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,1,3,4,Lose,83,99,110,13:00,14:59,1860,小柴滋,浅井唯由,西中野健,田中栄二,Away
