No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
20,,荒木彩花,3,■,■,■,,,7,0,0,0.0,-,0,0,0,-,0,-,6,0,1,2,4.2,2,0.0,1.0,25.0,304,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,久光スプリングス,デンソーエアリービーズ,酒井新悟,大久保茂和,3,0,3,Win,77,71,92,13:05,14:43,465,塚本健,冨田博一,本間明,久保温子,Home
1,,中元南,2,■,,□,,,16,5,1,31.2,2.50,1,0,0,0.0,0,-,2,0,0,1,12.5,8,4.0,0.0,50.0,304,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,デンソーエアリービーズ,久光スプリングス,川北元,ｺﾞﾝｻﾞﾚｽｱﾝﾄﾞﾚ･ｸﾘｽﾄﾌｧｰ,0,3,3,Lose,71,77,92,13:05,14:43,465,塚本健,冨田博一,本間明,久保温子,Away
5,,大竹里歩,1,,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-,304,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,デンソーエアリービーズ,久光スプリングス,川北元,ｺﾞﾝｻﾞﾚｽｱﾝﾄﾞﾚ･ｸﾘｽﾄﾌｧｰ,0,3,3,Lose,71,77,92,13:05,14:43,465,塚本健,冨田博一,本間明,久保温子,Away
6,,田代佳奈美,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,16,2,1,10,26.6,0,0.0,0.0,-,304,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,デンソーエアリービーズ,久光スプリングス,川北元,ｺﾞﾝｻﾞﾚｽｱﾝﾄﾞﾚ･ｸﾘｽﾄﾌｧｰ,0,3,3,Lose,71,77,92,13:05,14:43,465,塚本健,冨田博一,本間明,久保温子,Away
8,,田原愛里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,304,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,デンソーエアリービーズ,久光スプリングス,川北元,ｺﾞﾝｻﾞﾚｽｱﾝﾄﾞﾚ･ｸﾘｽﾄﾌｧｰ,0,3,3,Lose,71,77,92,13:05,14:43,465,塚本健,冨田博一,本間明,久保温子,Away
9,,小口樹葉,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,304,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,デンソーエアリービーズ,久光スプリングス,川北元,ｺﾞﾝｻﾞﾚｽｱﾝﾄﾞﾚ･ｸﾘｽﾄﾌｧｰ,0,3,3,Lose,71,77,92,13:05,14:43,465,塚本健,冨田博一,本間明,久保温子,Away
10,,森谷史佳,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,304,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,デンソーエアリービーズ,久光スプリングス,川北元,ｺﾞﾝｻﾞﾚｽｱﾝﾄﾞﾚ･ｸﾘｽﾄﾌｧｰ,0,3,3,Lose,71,77,92,13:05,14:43,465,塚本健,冨田博一,本間明,久保温子,Away
11,L,井上琴絵,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,7.0,1.0,68.2,304,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,デンソーエアリービーズ,久光スプリングス,川北元,ｺﾞﾝｻﾞﾚｽｱﾝﾄﾞﾚ･ｸﾘｽﾄﾌｧｰ,0,3,3,Lose,71,77,92,13:05,14:43,465,塚本健,冨田博一,本間明,久保温子,Away
13,,奥村麻依,3,■,■,■,,,10,5,0,50.0,1.67,0,0,0,-,2,0.67,12,1,0,2,12.5,1,1.0,0.0,100.0,304,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,デンソーエアリービーズ,久光スプリングス,川北元,ｺﾞﾝｻﾞﾚｽｱﾝﾄﾞﾚ･ｸﾘｽﾄﾌｧｰ,0,3,3,Lose,71,77,92,13:05,14:43,465,塚本健,冨田博一,本間明,久保温子,Away
15,,鍋谷友理枝,3,□,■,■,,,26,7,2,26.9,2.33,2,1,1,50.0,2,0.67,9,0,2,5,8.3,16,8.0,1.0,53.1,304,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,デンソーエアリービーズ,久光スプリングス,川北元,ｺﾞﾝｻﾞﾚｽｱﾝﾄﾞﾚ･ｸﾘｽﾄﾌｧｰ,0,3,3,Lose,71,77,92,13:05,14:43,465,塚本健,冨田博一,本間明,久保温子,Away
16,,横田真未,3,■,■,■,,,11,5,1,45.5,1.67,0,0,0,-,1,0.33,6,0,1,2,4.2,0,0.0,0.0,-,304,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,デンソーエアリービーズ,久光スプリングス,川北元,ｺﾞﾝｻﾞﾚｽｱﾝﾄﾞﾚ･ｸﾘｽﾄﾌｧｰ,0,3,3,Lose,71,77,92,13:05,14:43,465,塚本健,冨田博一,本間明,久保温子,Away
20,,東谷玲衣奈,2,,□,■,,,15,6,1,40.0,3.00,2,0,1,0.0,1,0.50,4,0,0,1,6.2,13,6.0,1.0,50.0,304,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,デンソーエアリービーズ,久光スプリングス,川北元,ｺﾞﾝｻﾞﾚｽｱﾝﾄﾞﾚ･ｸﾘｽﾄﾌｧｰ,0,3,3,Lose,71,77,92,13:05,14:43,465,塚本健,冨田博一,本間明,久保温子,Away
21,,工藤嶺,2,■,■,,,,17,7,0,41.2,3.50,3,0,0,0.0,1,0.50,4,0,0,1,6.2,15,7.0,2.0,53.3,304,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,デンソーエアリービーズ,久光スプリングス,川北元,ｺﾞﾝｻﾞﾚｽｱﾝﾄﾞﾚ･ｸﾘｽﾄﾌｧｰ,0,3,3,Lose,71,77,92,13:05,14:43,465,塚本健,冨田博一,本間明,久保温子,Away
22,,プラマーキャサリン,3,■,■,□,,,28,10,2,35.7,3.33,5,2,1,40.0,1,0.33,8,0,2,3,3.1,1,1.0,0.0,100.0,304,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,デンソーエアリービーズ,久光スプリングス,川北元,ｺﾞﾝｻﾞﾚｽｱﾝﾄﾞﾚ･ｸﾘｽﾄﾌｧｰ,0,3,3,Lose,71,77,92,13:05,14:43,465,塚本健,冨田博一,本間明,久保温子,Away
24,,兵頭由希,3,□,□,■,,,14,5,1,35.7,1.67,3,1,0,33.3,0,-,4,0,0,1,6.2,4,3.0,0.0,75.0,304,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,デンソーエアリービーズ,久光スプリングス,川北元,ｺﾞﾝｻﾞﾚｽｱﾝﾄﾞﾚ･ｸﾘｽﾄﾌｧｰ,0,3,3,Lose,71,77,92,13:05,14:43,465,塚本健,冨田博一,本間明,久保温子,Away
3,,サンティアゴアライジャダフニ,3,■,■,■,,,18,10,0,55.6,3.33,0,0,0,-,0,-,8,0,2,1,-3.1,1,0.0,0.0,0.0,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,埼玉上尾メディックス,東レアローズ,蓑輪貴幸,馬場大拓,0,3,3,Lose,52,75,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Home
4,,堀江美志,3,■,□,□,,,22,6,2,27.3,2.00,1,0,0,0.0,0,-,6,0,0,2,8.3,5,0.0,1.0,10.0,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,埼玉上尾メディックス,東レアローズ,蓑輪貴幸,馬場大拓,0,3,3,Lose,52,75,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Home
5,,山崎のの花,3,□,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0.0,0.0,-,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,埼玉上尾メディックス,東レアローズ,蓑輪貴幸,馬場大拓,0,3,3,Lose,52,75,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Home
6,,山口珠李,3,■,■,■,,,10,2,2,20.0,0.67,0,0,0,-,1,0.33,7,0,0,2,7.1,0,0.0,0.0,-,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,埼玉上尾メディックス,東レアローズ,蓑輪貴幸,馬場大拓,0,3,3,Lose,52,75,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Home
7,L,山岸あかね,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,5.0,3.0,46.4,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,埼玉上尾メディックス,東レアローズ,蓑輪貴幸,馬場大拓,0,3,3,Lose,52,75,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Home
8,,吉野優理,3,■,■,■,,,29,9,5,31.0,3.00,3,0,1,0.0,1,0.33,5,0,2,2,0.0,30,6.0,6.0,30.0,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,埼玉上尾メディックス,東レアローズ,蓑輪貴幸,馬場大拓,0,3,3,Lose,52,75,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Home
9,,内瀬戸真実,3,■,■,■,,,15,6,0,40.0,2.00,2,1,0,50.0,0,-,16,0,1,5,6.2,16,9.0,4.0,68.8,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,埼玉上尾メディックス,東レアローズ,蓑輪貴幸,馬場大拓,0,3,3,Lose,52,75,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Home
10,,佐藤優花,1,,,■,,,8,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,埼玉上尾メディックス,東レアローズ,蓑輪貴幸,馬場大拓,0,3,3,Lose,52,75,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Home
11,,青柳京古,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,埼玉上尾メディックス,東レアローズ,蓑輪貴幸,馬場大拓,0,3,3,Lose,52,75,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Home
14,,椎名真子,2,□,■,,,,9,1,0,11.1,0.50,1,0,0,0.0,0,-,3,0,2,0,-16.7,0,0.0,0.0,-,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,埼玉上尾メディックス,東レアローズ,蓑輪貴幸,馬場大拓,0,3,3,Lose,52,75,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Home
15,,ジョセフシャイナ,1,,,□,,,3,0,0,0.0,-,1,0,0,0.0,0,-,2,0,0,1,12.5,0,0.0,0.0,-,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,埼玉上尾メディックス,東レアローズ,蓑輪貴幸,馬場大拓,0,3,3,Lose,52,75,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Home
18,,権田寛奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,埼玉上尾メディックス,東レアローズ,蓑輪貴幸,馬場大拓,0,3,3,Lose,52,75,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Home
20,,田川紘美,2,■,,□,,,1,1,0,100.0,0.50,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,埼玉上尾メディックス,東レアローズ,蓑輪貴幸,馬場大拓,0,3,3,Lose,52,75,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Home
23,,大室璃紗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,埼玉上尾メディックス,東レアローズ,蓑輪貴幸,馬場大拓,0,3,3,Lose,52,75,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Home
1,,井上奈々朱,3,■,■,■,,,7,3,0,42.9,1.00,0,0,0,-,5,1.67,10,1,1,5,20.0,0,0.0,0.0,-,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,東レアローズ,埼玉上尾メディックス,越谷章,高杉洋平,3,0,3,Win,75,52,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Away
2,,大野果歩,3,■,■,■,,,7,2,1,28.6,0.67,0,0,0,-,2,0.67,13,1,0,5,17.3,0,0.0,0.0,-,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,東レアローズ,埼玉上尾メディックス,越谷章,高杉洋平,3,0,3,Win,75,52,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Away
3,,伊藤望,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,東レアローズ,埼玉上尾メディックス,越谷章,高杉洋平,3,0,3,Win,75,52,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Away
4,,白井美沙紀,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,8,0,2,2,0.0,0,0.0,0.0,-,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,東レアローズ,埼玉上尾メディックス,越谷章,高杉洋平,3,0,3,Win,75,52,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Away
5,,中田紫乃,2,□,□,,,,3,0,0,0.0,-,0,0,0,-,1,0.50,0,0,0,0,-,2,0.0,2.0,50.0,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,東レアローズ,埼玉上尾メディックス,越谷章,高杉洋平,3,0,3,Win,75,52,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Away
6,L,中島未来,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,東レアローズ,埼玉上尾メディックス,越谷章,高杉洋平,3,0,3,Win,75,52,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Away
7,,クランヤナ,3,■,■,■,,,33,13,0,39.4,4.33,4,3,0,75.0,0,-,14,1,1,5,14.3,0,0.0,0.0,-,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,東レアローズ,埼玉上尾メディックス,越谷章,高杉洋平,3,0,3,Win,75,52,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Away
8,,小川愛里奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,東レアローズ,埼玉上尾メディックス,越谷章,高杉洋平,3,0,3,Win,75,52,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Away
9,,黒後愛,3,■,■,■,,,30,9,2,30.0,3.00,6,2,2,33.3,2,0.67,6,0,1,3,8.3,22,8.0,6.0,50.0,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,東レアローズ,埼玉上尾メディックス,越谷章,高杉洋平,3,0,3,Win,75,52,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Away
10,,関菜々巳,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,1,1,2,25.0,0,0.0,0.0,-,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,東レアローズ,埼玉上尾メディックス,越谷章,高杉洋平,3,0,3,Win,75,52,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Away
11,L,水杉玲奈,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,9.0,1.0,73.1,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,東レアローズ,埼玉上尾メディックス,越谷章,高杉洋平,3,0,3,Win,75,52,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Away
12,,石川真佑,3,■,■,■,,,26,11,1,42.3,3.67,4,1,1,25.0,0,-,16,4,1,9,37.5,10,7.0,0.0,70.0,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,東レアローズ,埼玉上尾メディックス,越谷章,高杉洋平,3,0,3,Win,75,52,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Away
13,,野呂加南子,1,,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,東レアローズ,埼玉上尾メディックス,越谷章,高杉洋平,3,0,3,Win,75,52,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Away
14,,大崎琴未,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,303,2020-10-17,2020,10,17,石川県,松任総合運動公園体育館,東レアローズ,埼玉上尾メディックス,越谷章,高杉洋平,3,0,3,Win,75,52,70,15:05,16:21,0,利根川忠史,北村友香,服部篤史,奥村惇平,Away
1,,芥川愛加,3,■,■,■,,,9,4,0,44.4,1.33,0,0,0,-,0,-,5,0,0,2,10.0,1,0.0,0.0,0.0,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,JTマーヴェラス,岡山シーガルズ,吉原知子,丹山禎昭,3,0,3,Win,75,63,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Home
2,,林琴奈,3,■,■,■,,,26,11,1,42.3,3.67,2,1,0,50.0,1,0.33,16,2,1,5,18.8,18,14.0,2.0,83.3,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,JTマーヴェラス,岡山シーガルズ,吉原知子,丹山禎昭,3,0,3,Win,75,63,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Home
3,,小川杏奈,3,■,■,■,,,6,3,0,50.0,1.00,0,0,0,-,0,-,11,1,0,3,15.9,1,0.0,0.0,0.0,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,JTマーヴェラス,岡山シーガルズ,吉原知子,丹山禎昭,3,0,3,Win,75,63,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Home
4,,橘井友香,3,□,□,□,,,25,9,2,36.0,3.00,0,0,0,-,0,-,3,1,1,1,33.3,0,0.0,0.0,-,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,JTマーヴェラス,岡山シーガルズ,吉原知子,丹山禎昭,3,0,3,Win,75,63,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Home
5,,柴田真果,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,8,0,0,2,6.2,0,0.0,0.0,-,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,JTマーヴェラス,岡山シーガルズ,吉原知子,丹山禎昭,3,0,3,Win,75,63,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Home
6,,田中瑞稀,3,■,■,■,,,36,8,2,22.2,2.67,3,0,1,0.0,0,-,11,0,2,0,-4.5,27,18.0,4.0,74.1,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,JTマーヴェラス,岡山シーガルズ,吉原知子,丹山禎昭,3,0,3,Win,75,63,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Home
8,,籾井あき,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,7,0,0,2,7.1,0,0.0,0.0,-,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,JTマーヴェラス,岡山シーガルズ,吉原知子,丹山禎昭,3,0,3,Win,75,63,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Home
9,,榊原菜那,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,JTマーヴェラス,岡山シーガルズ,吉原知子,丹山禎昭,3,0,3,Win,75,63,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Home
10,,ドルーズアンドレア,3,■,■,■,,,42,22,2,52.4,7.33,20,8,2,40.0,0,-,6,1,0,1,20.8,0,0.0,0.0,-,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,JTマーヴェラス,岡山シーガルズ,吉原知子,丹山禎昭,3,0,3,Win,75,63,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Home
11,,目黒優佳,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,7,1,1,0,10.7,4,4.0,0.0,100.0,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,JTマーヴェラス,岡山シーガルズ,吉原知子,丹山禎昭,3,0,3,Win,75,63,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Home
12,,深萱知代,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,JTマーヴェラス,岡山シーガルズ,吉原知子,丹山禎昭,3,0,3,Win,75,63,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Home
13,,西川有喜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,JTマーヴェラス,岡山シーガルズ,吉原知子,丹山禎昭,3,0,3,Win,75,63,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Home
14,,ヒックマンジャスティス,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,JTマーヴェラス,岡山シーガルズ,吉原知子,丹山禎昭,3,0,3,Win,75,63,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Home
15,L,小幡真子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,7.0,2.0,88.9,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,JTマーヴェラス,岡山シーガルズ,吉原知子,丹山禎昭,3,0,3,Win,75,63,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Home
4,,吉岡美晴,3,■,■,■,,,36,10,0,27.8,3.33,0,0,0,-,1,0.33,7,0,1,1,0.0,26,14.0,5.0,63.5,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,岡山シーガルズ,JTマーヴェラス,河本昭義,吉田啓佑,0,3,3,Lose,63,75,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Away
5,,宇賀神みずき,3,□,□,■,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,岡山シーガルズ,JTマーヴェラス,河本昭義,吉田啓佑,0,3,3,Lose,63,75,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Away
6,,渡邊真恵,3,■,■,■,,,24,11,0,45.8,3.67,2,1,0,50.0,1,0.33,9,0,1,2,2.8,9,7.0,1.0,83.3,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,岡山シーガルズ,JTマーヴェラス,河本昭義,吉田啓佑,0,3,3,Lose,63,75,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Away
8,,及川真夢,3,□,■,■,,,10,5,1,50.0,1.67,0,0,0,-,1,0.33,8,0,1,2,3.1,0,0.0,0.0,-,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,岡山シーガルズ,JTマーヴェラス,河本昭義,吉田啓佑,0,3,3,Lose,63,75,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Away
10,,西村弥菜美,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,岡山シーガルズ,JTマーヴェラス,河本昭義,吉田啓佑,0,3,3,Lose,63,75,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Away
12,,居村杏奈,1,,,■,,,5,2,1,40.0,2.00,0,0,0,-,0,-,5,0,0,1,5.0,0,0.0,0.0,-,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,岡山シーガルズ,JTマーヴェラス,河本昭義,吉田啓佑,0,3,3,Lose,63,75,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Away
14,,宮下遥,2,■,■,,,,0,0,0,-,-,0,0,0,-,0,-,8,1,0,0,12.5,0,0.0,0.0,-,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,岡山シーガルズ,JTマーヴェラス,河本昭義,吉田啓佑,0,3,3,Lose,63,75,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Away
15,,古川あおいアン,2,□,,□,,,4,3,0,75.0,1.50,0,0,0,-,0,-,2,0,0,0,0.0,2,1.0,0.0,50.0,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,岡山シーガルズ,JTマーヴェラス,河本昭義,吉田啓佑,0,3,3,Lose,63,75,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Away
18,,金田修佳,3,■,■,■,,,32,12,0,37.5,4.00,0,0,0,-,0,-,14,0,0,0,0.0,24,13.0,2.0,58.3,305,2020-10-17,2020,10,17,佐賀県,SAGAサンライズパーク総合体育館,岡山シーガルズ,JTマーヴェラス,河本昭義,吉田啓佑,0,3,3,Lose,63,75,85,16:00,17:31,465,塚本健,江下毅,林淳一,長谷淑子,Away
